expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
CAL-01360,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,3,1,370,0,3,1,545,482.0,Medio
CAL-01559,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,1,536,1,3,1,545,482.0,Medio
CAL-05254,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,3,1,578,1,3,1,545,482.0,Medio
CAL-07317,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2020,70.0,0.95,3,1,538,1,2,7,545,518.5,Medio
CAL-09718,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,1,566,1,3,1,545,482.0,Medio
CAL-01359,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,1,555,1,2,7,543,518.5,Medio
CAL-03734,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2021,70.0,0.95,1,1,530,1,2,7,543,518.5,Medio
CAL-00107,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,1,301,0,2,6,542,498.5,Medio
CAL-03057,CALI,VIF,Juzgado_3_Familia_Cali,2020,70.0,1.2,7,1,605,1,3,5,542,514.0,Medio
CAL-05481,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,305,0,2,6,542,498.5,Medio
CAL-08051,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,9,1,573,1,3,2,542,441.0,Medio
CAL-00436,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,1,512,1,3,7,541,431.75,Medio
CAL-01352,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,1,440,0,3,6,541,471.5,Medio
CAL-02476,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,8,1,608,1,3,6,541,471.5,Medio
CAL-03019,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,3,1,553,1,3,6,541,471.5,Medio
CAL-03866,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,1,1,564,1,3,4,541,506.0,Medio
CAL-04548,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,5,1,551,1,3,7,541,431.75,Medio
CAL-04616,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,1,320,0,3,6,541,471.5,Medio
CAL-04829,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,1,1,582,1,3,4,541,506.0,Medio
CAL-06332,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,1,556,1,3,7,541,431.75,Medio
CAL-06946,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,3,1,540,1,3,6,541,471.5,Medio
CAL-07921,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,1,1,455,0,3,4,541,506.0,Medio
CAL-08241,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,1,601,1,3,6,541,471.5,Medio
CAL-09812,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,1,557,1,3,7,541,431.75,Medio
CAL-00272,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,6,1,621,1,3,5,540,514.0,Medio
CAL-01542,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,19,0,545,1,3,6,540,471.5,Medio
CAL-03698,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,6,1,568,1,3,6,540,471.5,Medio
CAL-06397,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,6,1,293,0,3,5,540,514.0,Medio
CAL-06653,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,6,1,597,1,3,5,540,514.0,Medio
CAL-00882,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,2,1,558,1,3,5,539,514.0,Medio
CAL-02710,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,2,1,563,1,3,5,539,514.0,Medio
CAL-03425,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,18,0,616,1,3,8,539,508.0,Medio
CAL-00093,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,567,1,3,5,538,514.0,Medio
CAL-00258,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,1,1,569,1,3,5,538,514.0,Medio
CAL-01369,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,1,560,1,3,7,538,431.75,Medio
CAL-02182,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,1,583,1,3,7,538,431.75,Medio
CAL-02313,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,1,1,547,1,3,5,538,514.0,Medio
CAL-02725,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,1,1,570,1,3,5,538,514.0,Medio
CAL-03630,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,1,1,564,1,3,5,538,514.0,Medio
CAL-03953,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,567,1,3,5,538,514.0,Medio
CAL-04184,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,554,1,3,5,538,514.0,Medio
CAL-04260,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,1,589,1,3,7,538,431.75,Medio
CAL-05005,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,1,587,1,3,7,538,431.75,Medio
CAL-06013,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,576,1,3,5,538,514.0,Medio
CAL-06359,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,18,0,556,1,3,6,538,471.5,Medio
CAL-06772,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,294,0,3,5,538,514.0,Medio
CAL-08772,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,549,1,3,5,538,514.0,Medio
CAL-08946,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,1,1,532,1,3,5,538,514.0,Medio
CAL-00700,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,1,541,1,3,5,537,514.0,Medio
CAL-02762,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,7,1,569,1,3,7,537,431.75,Medio
CAL-04342,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,3,1,554,1,3,6,537,471.5,Medio
CAL-06847,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,1,533,1,3,5,537,514.0,Medio
CAL-07042,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,1,1,444,0,3,3,537,525.5,Medio
CAL-07221,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,1,1,613,1,3,3,537,525.5,Medio
CAL-07989,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,9,1,430,0,3,1,537,482.0,Medio
CAL-08358,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,1,1,599,1,3,3,537,525.5,Medio
CAL-08378,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,9,1,298,0,3,6,537,471.5,Medio
CAL-08737,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,1,539,1,3,5,537,514.0,Medio
CAL-09072,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,1,557,1,3,5,537,514.0,Medio
CAL-09872,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,3,1,568,1,3,6,537,471.5,Medio
CAL-01689,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,3,1,568,1,3,1,536,482.0,Medio
CAL-02127,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,523,1,2,7,536,518.5,Medio
CAL-03032,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,569,1,2,7,536,518.5,Medio
CAL-03245,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,1,1,532,1,3,9,536,483.0,Medio
CAL-06285,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,1,558,1,2,7,536,518.5,Medio
CAL-07124,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,1,1,555,1,3,9,536,483.0,Medio
CAL-08010,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,2,1,555,1,3,9,536,483.0,Medio
CAL-09644,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,1,1,523,1,3,9,536,483.0,Medio
CAL-01053,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,1,552,1,3,7,535,431.75,Medio
CAL-01497,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,1,567,1,3,7,535,431.75,Medio
CAL-02004,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,1,541,1,3,7,535,431.75,Medio
CAL-03602,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,1,549,1,3,7,535,431.75,Medio
CAL-03869,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,1,531,1,3,7,535,431.75,Medio
CAL-05795,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,1,525,1,3,7,535,431.75,Medio
CAL-08794,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,1,563,1,3,7,535,431.75,Medio
CAL-01184,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,20,0,534,1,3,7,534,431.75,Medio
CAL-01472,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,13,0,569,1,3,3,534,525.5,Medio
CAL-05595,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,13,0,571,1,3,3,534,525.5,Medio
CAL-08156,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,13,0,581,1,3,3,534,525.5,Medio
CAL-00233,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,2,1,556,1,3,6,533,471.5,Medio
CAL-00238,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,553,1,2,2,533,460.0,Medio
CAL-02220,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2023,70.0,0.9,3,1,547,1,2,2,533,460.0,Medio
CAL-03020,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2023,70.0,0.9,3,1,512,1,2,2,533,460.0,Medio
CAL-04119,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,538,1,2,2,533,460.0,Medio
CAL-04278,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,572,1,2,2,533,460.0,Medio
CAL-08078,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,3,1,567,1,2,2,533,460.0,Medio
CAL-01400,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,20,0,560,1,3,6,532,471.5,Medio
CAL-04020,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,7,1,553,1,3,7,532,431.75,Medio
CAL-05935,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,7,1,613,1,3,7,532,431.75,Medio
CAL-07734,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,1,543,1,3,6,532,471.5,Medio
CAL-00958,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,549,1,3,9,531,483.0,Medio
CAL-00960,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,549,1,3,9,531,483.0,Medio
CAL-01050,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,1,554,1,3,9,531,483.0,Medio
CAL-01085,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,579,1,3,9,531,483.0,Medio
CAL-01168,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,1,592,1,2,6,531,498.5,Medio
CAL-01947,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,1,569,1,3,9,531,483.0,Medio
CAL-02786,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,542,1,3,9,531,483.0,Medio
CAL-03103,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,12,0,554,1,3,3,531,525.5,Medio
CAL-03551,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2023,70.0,1.1,1,1,590,1,2,6,531,498.5,Medio
CAL-04116,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,1,560,1,3,9,531,483.0,Medio
CAL-04544,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,12,0,570,1,3,3,531,525.5,Medio
CAL-04843,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2023,70.0,1.1,1,1,565,1,2,6,531,498.5,Medio
CAL-05150,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,561,1,3,9,531,483.0,Medio
CAL-05186,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,12,0,557,1,3,3,531,525.5,Medio
CAL-05725,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,546,1,3,9,531,483.0,Medio
CAL-07214,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,1,548,1,3,9,531,483.0,Medio
CAL-07811,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,549,1,3,9,531,483.0,Medio
CAL-09065,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,12,0,528,1,3,3,531,525.5,Medio
CAL-09073,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2023,70.0,1.1,1,1,315,0,2,6,531,498.5,Medio
CAL-09091,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,1,547,1,3,9,531,483.0,Medio
CAL-09727,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,1,582,1,2,6,531,498.5,Medio
CAL-03161,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,541,1,3,0,530,486.0,Medio
CAL-07881,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,14,0,496,0,3,3,530,525.5,Medio
CAL-08716,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,563,1,3,0,530,486.0,Medio
CAL-00679,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,558,1,3,6,529,471.5,Medio
CAL-01725,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,1,525,1,3,6,529,471.5,Medio
CAL-04258,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,544,1,3,6,529,471.5,Medio
CAL-06975,CALI,VIF,Juzgado_3_Familia_Cali,2020,70.0,1.2,8,1,322,0,3,5,529,514.0,Medio
CAL-07078,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,566,1,3,6,529,471.5,Medio
CAL-01212,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,1,527,1,3,7,528,431.75,Medio
CAL-01313,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,1,541,1,3,7,528,431.75,Medio
CAL-04422,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,3,1,573,1,3,1,528,482.0,Medio
CAL-04492,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,508,1,3,7,528,431.75,Medio
CAL-04602,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,533,1,3,7,528,431.75,Medio
CAL-05351,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,528,1,3,7,528,431.75,Medio
CAL-06299,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,3,1,310,0,3,1,528,482.0,Medio
CAL-08123,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,535,1,3,7,528,431.75,Medio
CAL-08961,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,533,1,3,7,528,431.75,Medio
CAL-00710,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,1,1,541,1,3,1,526,482.0,Medio
CAL-00729,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,1,354,0,3,2,526,441.0,Medio
CAL-01793,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,1,584,1,3,2,526,441.0,Medio
CAL-03279,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,13,0,533,1,3,4,526,506.0,Medio
CAL-06168,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,19,0,533,1,3,1,526,482.0,Medio
CAL-07791,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,5,1,566,1,3,7,526,431.75,Medio
CAL-07887,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,13,0,520,1,3,4,526,506.0,Medio
CAL-09454,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,8,1,549,1,3,2,526,441.0,Medio
CAL-00880,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,2,1,513,1,3,6,525,471.5,Medio
CAL-01245,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,1,1,551,1,3,1,525,482.0,Medio
CAL-02574,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,1,1,559,1,3,1,525,482.0,Medio
CAL-03268,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,1,1,533,1,3,1,525,482.0,Medio
CAL-03696,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,1,1,546,1,3,1,525,482.0,Medio
CAL-05376,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,554,1,2,2,525,460.0,Medio
CAL-05803,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,1,1,531,1,3,1,525,482.0,Medio
CAL-05939,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,2,1,540,1,3,6,525,471.5,Medio
CAL-06695,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,571,1,2,2,525,460.0,Medio
CAL-06808,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,552,1,2,2,525,460.0,Medio
CAL-08953,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,1,1,543,1,3,1,525,482.0,Medio
CAL-09822,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,1,1,577,1,3,1,525,482.0,Medio
CAL-00266,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,1,327,0,3,1,524,482.0,Medio
CAL-00577,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,12,0,529,1,3,4,524,506.0,Medio
CAL-01574,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,2,1,561,1,3,1,524,482.0,Medio
CAL-02734,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,12,0,531,1,3,4,524,506.0,Medio
CAL-05752,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,12,0,522,1,3,4,524,506.0,Medio
CAL-05801,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,1,559,1,3,1,524,482.0,Medio
CAL-07014,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,12,0,540,1,3,4,524,506.0,Medio
CAL-07351,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,1,556,1,3,1,524,482.0,Medio
CAL-07459,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,2,1,558,1,3,1,524,482.0,Medio
CAL-07519,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,1,552,1,3,2,524,441.0,Medio
CAL-08075,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,2,1,555,1,3,1,524,482.0,Medio
CAL-09039,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,1,544,1,3,1,524,482.0,Medio
CAL-09064,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,567,1,3,2,524,441.0,Medio
CAL-09543,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,1,544,1,3,1,524,482.0,Medio
CAL-07341,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,1,1,538,1,3,6,522,471.5,Medio
CAL-09443,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,1,1,532,1,3,6,522,471.5,Medio
CAL-05561,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,4,1,549,1,3,7,520,431.75,Medio
CAL-05486,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,4,1,504,1,3,7,519,431.75,Medio
CAL-00712,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,14,0,409,0,3,8,518,508.0,Medio
CAL-02277,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,14,0,556,1,3,8,518,508.0,Medio
CAL-02354,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,4,1,566,1,3,1,518,482.0,Medio
CAL-02511,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,7,1,606,1,2,2,518,460.0,Medio
CAL-01787,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,6,1,525,1,3,2,517,441.0,Medio
CAL-02053,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,16,0,569,1,3,8,517,508.0,Medio
CAL-04639,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,6,1,424,0,3,2,517,441.0,Medio
CAL-05591,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,6,1,558,1,3,2,517,441.0,Medio
CAL-06836,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,3,1,511,1,3,7,517,431.75,Medio
CAL-08166,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,6,1,556,1,3,2,517,441.0,Medio
CAL-09763,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,6,1,553,1,3,2,517,441.0,Medio
CAL-03340,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,2,1,540,1,3,1,516,482.0,Medio
CAL-04312,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,2,1,570,1,3,1,516,482.0,Medio
CAL-04464,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,2,1,547,1,3,1,516,482.0,Medio
CAL-04535,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,2,1,558,1,3,1,516,482.0,Medio
CAL-09637,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,21,0,520,1,3,7,516,431.75,Medio
CAL-00245,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,15,0,579,1,3,8,515,508.0,Medio
CAL-02695,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,4,1,538,1,3,2,515,441.0,Medio
CAL-03088,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,578,1,3,2,515,441.0,Medio
CAL-03887,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,4,1,527,1,3,2,515,441.0,Medio
CAL-04182,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,13,0,546,1,3,8,515,508.0,Medio
CAL-05053,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,555,1,3,2,515,441.0,Medio
CAL-05893,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,6,1,537,1,3,7,515,431.75,Medio
CAL-05920,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,4,1,529,1,3,2,515,441.0,Medio
CAL-06127,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,14,0,535,1,3,5,515,514.0,Medio
CAL-06171,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,538,1,3,2,515,441.0,Medio
CAL-06217,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,13,0,372,0,3,8,515,508.0,Medio
CAL-06276,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,554,1,3,2,515,441.0,Medio
CAL-06352,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,4,1,522,1,3,2,515,441.0,Medio
CAL-06450,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,529,1,3,2,515,441.0,Medio
CAL-07319,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,15,0,545,1,3,8,515,508.0,Medio
CAL-07815,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,6,1,577,1,3,7,515,431.75,Medio
CAL-07992,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,533,1,3,2,515,441.0,Medio
CAL-03541,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,2,1,393,0,3,1,514,482.0,Medio
CAL-05217,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,12,0,542,1,3,8,514,508.0,Medio
CAL-00167,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,1,544,1,3,6,513,471.5,Medio
CAL-01547,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,1,540,1,3,6,513,471.5,Medio
CAL-01578,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,1,1,545,1,3,6,513,471.5,Medio
CAL-02368,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,1,570,1,3,6,513,471.5,Medio
CAL-02636,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2020,70.0,0.9,1,1,504,1,2,2,513,460.0,Medio
CAL-00259,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,12,0,517,1,3,4,512,506.0,Medio
CAL-00310,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,3,1,501,1,3,7,512,431.75,Medio
CAL-01714,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,3,1,522,1,3,7,512,431.75,Medio
CAL-01836,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,16,0,518,1,3,9,512,483.0,Medio
CAL-03508,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,6,1,551,1,3,7,511,431.75,Medio
CAL-03870,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,5,1,574,1,3,1,511,482.0,Medio
