expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
CAL-03081,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,4,1,563,1
CAL-03082,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,412,0
CAL-03083,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,4,0,494,1
CAL-03084,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,393,0
CAL-03085,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,1,597,1
CAL-03086,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,7,0,445,1
CAL-03087,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2020,70.0,1.45,2,0,457,0
CAL-03088,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,578,1
CAL-03089,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,6,0,432,1
CAL-03090,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2022,70.0,1.1,6,1,698,1
CAL-03091,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,9,0,330,0
CAL-03092,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,0,543,1
CAL-03093,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,0,261,0
CAL-03094,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,10,0,335,0
CAL-03095,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,7,0,422,0
CAL-03096,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2022,70.0,1.3,2,1,669,1
CAL-03097,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,1,633,1
CAL-03098,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,14,0,547,1
CAL-03099,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,3,0,435,1
CAL-03100,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,0,427,1
CAL-03101,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,6,0,474,1
CAL-03102,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,3,0,527,1
CAL-03103,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,12,0,554,1
CAL-03104,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,11,1,719,1
CAL-03105,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,6,1,661,1
CAL-03106,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,7,0,376,0
CAL-03107,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,1,636,1
CAL-03108,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,0,520,1
CAL-03109,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,380,1
CAL-03110,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,0,501,1
CAL-03111,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2022,70.0,1.25,9,0,635,1
CAL-03112,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,0,437,1
CAL-03113,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,8,0,508,1
CAL-03114,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,4,0,444,1
CAL-03115,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,5,0,437,1
CAL-03116,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,0,543,1
CAL-03117,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,6,0,460,1
CAL-03118,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2021,70.0,0.95,4,1,635,1
CAL-03119,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,11,0,465,1
CAL-03120,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,11,0,473,1
CAL-03121,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,3,0,430,1
CAL-03122,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2021,70.0,1.1,1,0,513,1
CAL-03123,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,2,0,453,1
CAL-03124,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,12,1,328,0
CAL-03125,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,2,0,488,1
CAL-03126,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,8,0,534,1
CAL-03127,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,8,0,254,0
CAL-03128,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2022,70.0,1.1,3,1,418,0
CAL-03129,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,2,0,410,1
CAL-03130,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,4,1,564,1
CAL-03131,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,1,577,1
CAL-03132,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,5,0,565,1
CAL-03133,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,5,0,473,1
CAL-03134,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2022,70.0,0.9,2,1,549,1
CAL-03135,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,1,0,443,1
CAL-03136,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,4,0,218,0
CAL-03137,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,0,440,1
CAL-03138,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,7,0,570,1
CAL-03139,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,493,1
CAL-03140,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,10,0,254,0
CAL-03141,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,12,0,423,0
CAL-03142,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,2,0,476,1
CAL-03143,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,0,472,1
CAL-03144,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2022,70.0,0.9,6,1,696,1
CAL-03145,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,0,504,1
CAL-03146,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2022,70.0,0.9,5,0,484,1
CAL-03147,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,2,1,659,1
CAL-03148,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,0,474,1
CAL-03149,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2020,70.0,1.1,1,0,516,1
CAL-03150,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,0,457,1
CAL-03151,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,9,1,358,0
CAL-03152,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,9,0,359,0
CAL-03153,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,6,0,527,1
CAL-03154,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,3,0,322,0
CAL-03155,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,8,0,461,1
CAL-03156,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,6,0,405,1
CAL-03157,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,0,447,1
CAL-03158,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2020,70.0,1.45,13,0,714,1
CAL-03159,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,0,491,1
CAL-03160,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,0,366,1
CAL-03161,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,1,1,541,1
CAL-03162,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,493,1
CAL-03163,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,12,0,647,1
CAL-03164,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,9,1,491,0
CAL-03165,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,10,0,441,1
CAL-03166,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,1,632,1
CAL-03167,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,0,665,1
CAL-03168,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,19,0,528,1
CAL-03169,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,0,552,1
CAL-03170,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,6,0,622,1
CAL-03171,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,5,0,353,0
CAL-03172,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,0,509,1
CAL-03173,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,0,447,1
CAL-03174,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,6,0,464,1
CAL-03175,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,6,0,244,0
CAL-03176,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,4,0,466,1
CAL-03177,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,0,485,1
CAL-03178,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,6,1,626,0
CAL-03179,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,7,1,646,1
CAL-03180,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,0,428,1
CAL-03181,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,7,0,539,1
CAL-03182,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,0,592,1
CAL-03183,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,12,1,632,1
CAL-03184,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,1,1,509,1
CAL-03185,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,1,1,618,1
CAL-03186,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,7,0,429,0
CAL-03187,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2021,70.0,0.9,5,1,383,0
CAL-03188,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,2,0,440,1
CAL-03189,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,9,1,695,1
CAL-03190,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2021,70.0,1.3,2,1,547,0
CAL-03191,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,7,1,610,1
CAL-03192,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,0,491,1
CAL-03193,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,6,0,485,1
CAL-03194,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,7,0,437,1
CAL-03195,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,4,0,495,1
CAL-03196,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,0,410,1
CAL-03197,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,5,1,684,1
CAL-03198,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,3,0,479,1
CAL-03199,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,7,0,583,1
CAL-03200,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2024,70.0,1.45,9,0,565,1
CAL-03201,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,2,1,572,1
CAL-03202,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2023,70.0,1.3,8,0,652,1
CAL-03203,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2022,70.0,1.25,3,0,467,1
CAL-03204,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,1,0,427,1
CAL-03205,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,10,0,496,1
CAL-03206,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,0,331,0
CAL-03207,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2020,70.0,0.95,7,1,610,1
CAL-03208,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2022,70.0,1.45,5,0,658,1
CAL-03209,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2022,70.0,1.3,6,0,553,1
CAL-03210,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,6,0,450,1
CAL-03211,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,0,436,1
CAL-03212,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,6,0,491,1
CAL-03213,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,2,0,459,1
CAL-03214,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,1,704,1
CAL-03215,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2022,70.0,1.2,5,0,550,1
CAL-03216,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,5,0,591,1
CAL-03217,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,7,0,372,0
CAL-03218,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,0,385,1
CAL-03219,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,0,408,1
CAL-03220,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2021,70.0,1.2,3,1,668,1
CAL-03221,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,11,1,485,0
CAL-03222,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2024,70.0,1.25,1,0,555,1
CAL-03223,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2020,70.0,1.3,4,1,675,1
CAL-03224,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2024,70.0,1.3,7,1,546,0
CAL-03225,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,4,1,670,1
CAL-03226,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,3,0,496,1
CAL-03227,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2021,70.0,1.45,2,1,588,0
CAL-03228,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,4,0,322,0
CAL-03229,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,0,513,1
CAL-03230,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,0,478,1
CAL-03231,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2024,70.0,1.3,5,0,502,1
CAL-03232,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,2,0,529,1
CAL-03233,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,6,0,479,1
CAL-03234,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,1,0,416,1
CAL-03235,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,5,0,482,1
CAL-03236,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,6,0,551,1
CAL-03237,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,0,486,1
CAL-03238,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,4,1,670,1
CAL-03239,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,6,1,650,1
CAL-03240,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,650,1
CAL-03241,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,1,679,1
CAL-03242,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2020,70.0,1.2,7,0,499,1
CAL-03243,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,0,626,1
CAL-03244,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,1,652,1
CAL-03245,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,1,1,532,1
CAL-03246,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,0,536,1
CAL-03247,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,0,433,1
CAL-03248,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,0,451,1
CAL-03249,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,3,0,414,1
CAL-03250,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,1,0,442,1
CAL-03251,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2021,70.0,0.95,3,0,471,1
CAL-03252,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,0,504,1
CAL-03253,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,6,0,309,0
CAL-03254,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,7,0,508,1
CAL-03255,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2022,70.0,1.45,7,0,603,1
CAL-03256,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,0,474,1
CAL-03257,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,8,0,472,1
CAL-03258,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,4,1,591,1
CAL-03259,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,6,0,463,1
CAL-03260,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2024,70.0,0.9,8,0,457,1
CAL-03261,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2022,70.0,1.1,9,1,679,1
CAL-03262,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,7,0,469,1
CAL-03263,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,4,1,696,1
CAL-03264,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,6,0,421,1
CAL-03265,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,9,0,679,1
CAL-03266,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,489,1
CAL-03267,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,6,0,494,1
CAL-03268,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,1,1,533,1
CAL-03269,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,6,0,228,0
CAL-03270,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,1,725,1
CAL-03271,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,1,0,452,1
CAL-03272,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,0,422,1
CAL-03273,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,9,1,614,1
CAL-03274,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,2,0,423,1
CAL-03275,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,10,1,632,1
CAL-03276,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,628,1
CAL-03277,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2021,70.0,1.45,8,1,408,0
CAL-03278,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,9,1,483,0
CAL-03279,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,13,0,533,1
CAL-03280,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,9,0,539,1
CAL-03281,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2022,70.0,1.2,10,1,408,0
CAL-03282,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,2,0,635,1
CAL-03283,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2020,70.0,1.45,5,1,500,0
CAL-03284,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2022,70.0,1.1,5,1,502,0
CAL-03285,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,1,604,1
CAL-03286,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,0,522,1
CAL-03287,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,4,0,371,1
CAL-03288,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,5,0,449,1
CAL-03289,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,0,437,1
CAL-03290,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,1,706,1
CAL-03291,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,1,0,458,1
CAL-03292,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,6,0,484,1
CAL-03293,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,6,0,544,1
CAL-03294,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,5,1,556,0
CAL-03295,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,1,0,339,0
CAL-03296,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,2,0,362,1
CAL-03297,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,5,0,214,0
CAL-03298,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,14,0,282,0
CAL-03299,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,605,1
CAL-03300,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,5,0,448,1
CAL-03301,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,0,461,0
CAL-03302,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2021,70.0,0.9,11,0,455,1
CAL-03303,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,4,0,579,1
CAL-03304,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,0,463,1
CAL-03305,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,0,410,1
CAL-03306,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,15,1,624,1
CAL-03307,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,8,0,444,1
CAL-03308,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,8,1,618,1
CAL-03309,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,8,0,598,1
CAL-03310,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,4,0,403,1
CAL-03311,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2023,70.0,1.45,7,0,523,1
CAL-03312,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,469,1
CAL-03313,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2021,70.0,0.95,6,1,637,1
CAL-03314,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,8,0,401,1
CAL-03315,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,1,712,1
CAL-03316,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,0,390,0
CAL-03317,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,0,426,1
CAL-03318,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,0,502,1
CAL-03319,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,6,0,385,1
CAL-03320,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,1,1,529,1
CAL-03321,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,12,0,612,1
CAL-03322,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,6,0,556,1
CAL-03323,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,7,0,554,1
CAL-03324,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,0,456,1
CAL-03325,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,1,0,469,1
CAL-03326,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2022,70.0,1.2,2,1,674,1
CAL-03327,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,1,0,385,1
CAL-03328,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2021,70.0,1.25,2,1,640,1
CAL-03329,CALI,HURTO_PATRIMONIAL,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,1,287,0
CAL-03330,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,6,1,384,0
CAL-03331,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,2,0,420,1
CAL-03332,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,1,391,0
