municipio,anio,vif_total,inasistencia_total,medidas_proteccion_total,alimentos_familia_total,ivf_score_bruto,ivf_score_ponderado,poblacion,ivf_tasa_100k,nivel_riesgo
GIRON,2025,233,0,0,0,93.2,1.5,50000,186.4,ALTO
GOMEZ PLATA,2020,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GOMEZ PLATA,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GOMEZ PLATA,2022,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
GOMEZ PLATA,2023,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
GOMEZ PLATA,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
GOMEZ PLATA,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
GONZALEZ,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GONZALEZ,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
GONZALEZ,2024,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
GONZALEZ,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GRAMALOTE,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GRAMALOTE,2024,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GRAMALOTE,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GRANADA,2020,95,0,0,0,38.0,0.6,50000,76.0,ALTO
GRANADA,2021,170,0,0,0,68.0,1.1,50000,136.0,ALTO
GRANADA,2022,146,0,0,0,58.400000000000006,0.9,50000,116.8,ALTO
GRANADA,2023,159,0,0,0,63.6,1.0,50000,127.2,ALTO
GRANADA,2024,206,0,0,0,82.4,1.3,50000,164.8,ALTO
GRANADA,2025,158,0,0,0,63.2,1.0,50000,126.4,ALTO
GUACA,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
GUACA,2023,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUACA,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUACA,2025,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUACARI,2020,16,0,0,0,6.4,0.1,31420,20.37,MEDIO
GUACARI,2021,54,0,0,0,21.6,0.3,31420,68.75,ALTO
GUACARI,2022,58,0,0,0,23.200000000000003,0.4,31420,73.84,ALTO
GUACARI,2023,80,0,0,0,32.0,0.5,31420,101.85,ALTO
GUACARI,2024,106,0,0,0,42.400000000000006,0.7,31420,134.95,ALTO
GUACARI,2025,46,0,0,0,18.400000000000002,0.3,31420,58.56,ALTO
GUACHENE,2020,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
GUACHENE,2021,32,0,0,0,12.8,0.2,50000,25.6,ALTO
GUACHENE,2022,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
GUACHENE,2023,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
GUACHENE,2024,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
GUACHENE,2025,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
GUACHETA,2020,35,0,0,0,14.0,0.2,50000,28.0,ALTO
GUACHETA,2021,65,0,0,0,26.0,0.4,50000,52.0,ALTO
GUACHETA,2022,47,0,0,0,18.8,0.3,50000,37.6,ALTO
GUACHETA,2023,47,0,0,0,18.8,0.3,50000,37.6,ALTO
GUACHETA,2024,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
GUACHETA,2025,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
GUACHUCAL,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUACHUCAL,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
GUACHUCAL,2023,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
GUACHUCAL,2024,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
GUACHUCAL,2025,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
GUADALAJARA DE BUGA,2020,97,0,0,0,38.800000000000004,0.6,122601,31.65,ALTO
GUADALAJARA DE BUGA,2021,247,0,0,0,98.80000000000001,1.6,122601,80.59,ALTO
GUADALAJARA DE BUGA,2022,243,0,0,0,97.2,1.6,122601,79.28,ALTO
GUADALAJARA DE BUGA,2023,327,0,0,0,130.8,2.1,122601,106.69,ALTO
GUADALAJARA DE BUGA,2024,350,0,0,0,140.0,2.2,122601,114.19,ALTO
GUADALAJARA DE BUGA,2025,276,0,0,0,110.4,1.8,122601,90.05,ALTO
GUADALUPE,2020,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
GUADALUPE,2021,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
GUADALUPE,2022,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUADALUPE,2023,42,0,0,0,16.8,0.3,50000,33.6,ALTO
GUADALUPE,2024,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
GUADALUPE,2025,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
GUADUAS,2020,76,0,0,0,30.400000000000002,0.5,50000,60.8,ALTO
GUADUAS,2021,50,0,0,0,20.0,0.3,50000,40.0,ALTO
GUADUAS,2022,31,0,0,0,12.4,0.2,50000,24.8,ALTO
GUADUAS,2023,55,0,0,0,22.0,0.3,50000,44.0,ALTO
GUADUAS,2024,60,0,0,0,24.0,0.4,50000,48.0,ALTO
GUADUAS,2025,44,0,0,0,17.6,0.3,50000,35.2,ALTO
GUAITARILLA,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUAITARILLA,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUAITARILLA,2022,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GUAITARILLA,2023,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GUAITARILLA,2024,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
GUAITARILLA,2025,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
GUALMATAN,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUALMATAN,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUALMATAN,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUALMATAN,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
GUALMATAN,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUALMATAN,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUAMAL,2020,32,0,0,0,12.8,0.2,50000,25.6,ALTO
GUAMAL,2021,32,0,0,0,12.8,0.2,50000,25.6,ALTO
GUAMAL,2022,30,0,0,0,12.0,0.2,50000,24.0,ALTO
GUAMAL,2023,26,0,0,0,10.4,0.2,50000,20.8,ALTO
GUAMAL,2024,44,0,0,0,17.6,0.3,50000,35.2,ALTO
GUAMAL,2025,32,0,0,0,12.8,0.2,50000,25.6,ALTO
GUAMO,2020,96,0,0,0,38.400000000000006,0.6,50000,76.8,ALTO
GUAMO,2021,119,0,0,0,47.6,0.8,50000,95.2,ALTO
GUAMO,2022,55,0,0,0,22.0,0.3,50000,44.0,ALTO
GUAMO,2023,35,0,0,0,14.0,0.2,50000,28.0,ALTO
GUAMO,2024,86,0,0,0,34.4,0.5,50000,68.8,ALTO
GUAMO,2025,55,0,0,0,22.0,0.3,50000,44.0,ALTO
GUAPI,2020,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
GUAPI,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUAPI,2022,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
GUAPI,2023,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GUAPI,2024,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
GUAPI,2025,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
GUAPOTA,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUAPOTA,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUAPOTA,2022,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUAPOTA,2023,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
GUAPOTA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUAPOTA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUARANDA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUARANDA,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUARANDA,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUARANDA,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUARANDA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUARANDA,2025,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUARNE,2020,96,0,0,0,38.400000000000006,0.6,50000,76.8,ALTO
GUARNE,2021,136,0,0,0,54.400000000000006,0.9,50000,108.8,ALTO
GUARNE,2022,130,0,0,0,52.0,0.8,50000,104.0,ALTO
GUARNE,2023,152,0,0,0,60.800000000000004,1.0,50000,121.6,ALTO
GUARNE,2024,172,0,0,0,68.8,1.1,50000,137.6,ALTO
GUARNE,2025,83,0,0,0,33.2,0.5,50000,66.4,ALTO
GUASCA,2020,44,0,0,0,17.6,0.3,50000,35.2,ALTO
GUASCA,2021,35,0,0,0,14.0,0.2,50000,28.0,ALTO
GUASCA,2022,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
GUASCA,2023,41,0,0,0,16.400000000000002,0.3,50000,32.8,ALTO
GUASCA,2024,33,0,0,0,13.200000000000001,0.2,50000,26.4,ALTO
GUASCA,2025,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
GUATAPE,2020,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
GUATAPE,2021,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUATAPE,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUATAPE,2023,24,0,0,0,9.600000000000001,0.1,50000,19.2,MEDIO
GUATAPE,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUATAPE,2025,25,0,0,0,10.0,0.2,50000,20.0,ALTO
GUATAQUI,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUATAQUI,2021,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUATAQUI,2022,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUATAQUI,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUATAQUI,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUATAQUI,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUATAVITA,2020,34,0,0,0,13.600000000000001,0.2,50000,27.2,ALTO
GUATAVITA,2021,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
GUATAVITA,2022,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
GUATAVITA,2023,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
GUATAVITA,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
GUATAVITA,2025,40,0,0,0,16.0,0.3,50000,32.0,ALTO
GUATEQUE,2020,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
GUATEQUE,2021,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GUATEQUE,2022,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUATEQUE,2023,22,0,0,0,8.8,0.1,50000,17.6,MEDIO
GUATEQUE,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUATEQUE,2025,37,0,0,0,14.8,0.2,50000,29.6,ALTO
GUATICA,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUATICA,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
GUATICA,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUATICA,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUATICA,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
GUATICA,2025,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
GUAVATA,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUAVATA,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
GUAVATA,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUAVATA,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUAVATA,2025,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUAYABAL DE SIQUIMA,2020,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
GUAYABAL DE SIQUIMA,2021,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUAYABAL DE SIQUIMA,2022,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
GUAYABAL DE SIQUIMA,2023,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
GUAYABAL DE SIQUIMA,2024,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
GUAYABAL DE SIQUIMA,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
GUAYABETAL,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUAYABETAL,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
GUAYABETAL,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUAYABETAL,2023,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
GUAYABETAL,2024,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GUAYABETAL,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUAYATA,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUAYATA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUAYATA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
GUAYATA,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
GUEPSA,2020,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
GUEPSA,2021,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
GUEPSA,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
GUEPSA,2023,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
GUEPSA,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUEPSA,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
GUICAN,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUICAN,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
GUICAN,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
GUTIERREZ,2020,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
GUTIERREZ,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
GUTIERREZ,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
GUTIERREZ,2023,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
GUTIERREZ,2024,14,0,0,0,5.6000000000000005,0.1,50000,11.2,MEDIO
GUTIERREZ,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
HACARI,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HACARI,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
HATILLO DE LOBA,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HATILLO DE LOBA,2021,4,0,0,0,1.6,0.0,50000,3.2,BAJO
HATILLO DE LOBA,2022,2,0,0,0,0.8,0.0,50000,1.6,BAJO
HATILLO DE LOBA,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
HATILLO DE LOBA,2024,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HATILLO DE LOBA,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HATO,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
HATO,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HATO,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HATO,2023,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HATO,2024,2,0,0,0,0.8,0.0,50000,1.6,BAJO
HATO,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
HATO COROZAL,2020,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
HATO COROZAL,2021,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
HATO COROZAL,2022,8,0,0,0,3.2,0.0,50000,6.4,BAJO
HATO COROZAL,2023,13,0,0,0,5.2,0.1,50000,10.4,MEDIO
HATO COROZAL,2024,8,0,0,0,3.2,0.0,50000,6.4,BAJO
HATO COROZAL,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
HATONUEVO,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
HATONUEVO,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
HATONUEVO,2022,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
HATONUEVO,2023,4,0,0,0,1.6,0.0,50000,3.2,BAJO
HATONUEVO,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
HATONUEVO,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
HELICONIA,2020,2,0,0,0,0.8,0.0,50000,1.6,BAJO
HELICONIA,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HELICONIA,2023,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
HELICONIA,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
HELICONIA,2025,2,0,0,0,0.8,0.0,50000,1.6,BAJO
HERRAN,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HERRAN,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HERRAN,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HERRAN,2023,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
HERRAN,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
HERRAN,2025,1,0,0,0,0.4,0.0,50000,0.8,BAJO
HERVEO,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
HERVEO,2021,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
HERVEO,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
HERVEO,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
HERVEO,2024,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
HERVEO,2025,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
HISPANIA,2020,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
HISPANIA,2021,8,0,0,0,3.2,0.0,50000,6.4,BAJO
HISPANIA,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
HISPANIA,2023,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
HISPANIA,2024,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
HISPANIA,2025,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
HOBO,2020,4,0,0,0,1.6,0.0,50000,3.2,BAJO
HOBO,2021,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
HOBO,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
HOBO,2023,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
HOBO,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
HOBO,2025,16,0,0,0,6.4,0.1,50000,12.8,MEDIO
HONDA,2020,73,0,0,0,29.200000000000003,0.5,50000,58.4,ALTO
HONDA,2021,104,0,0,0,41.6,0.7,50000,83.2,ALTO
HONDA,2022,66,0,0,0,26.400000000000002,0.4,50000,52.8,ALTO
HONDA,2023,49,0,0,0,19.6,0.3,50000,39.2,ALTO
HONDA,2024,71,0,0,0,28.400000000000002,0.5,50000,56.8,ALTO
HONDA,2025,39,0,0,0,15.600000000000001,0.2,50000,31.2,ALTO
IBAGUE,2020,264,0,0,0,105.60000000000001,1.7,50000,211.2,ALTO
IBAGUE,2021,291,0,0,0,116.4,1.9,50000,232.8,ALTO
IBAGUE,2022,363,0,0,0,145.20000000000002,2.3,50000,290.4,ALTO
IBAGUE,2023,515,0,0,0,206.0,3.3,50000,412.0,ALTO
IBAGUE,2024,340,0,0,0,136.0,2.2,50000,272.0,ALTO
IBAGUE (CT),2020,506,0,0,0,202.4,3.2,50000,404.8,ALTO
IBAGUE (CT),2021,427,0,0,0,170.8,2.7,50000,341.6,ALTO
IBAGUE (CT),2022,458,0,0,0,183.20000000000002,2.9,50000,366.4,ALTO
IBAGUE (CT),2023,596,0,0,0,238.4,3.8,50000,476.8,ALTO
IBAGUE (CT),2024,664,0,0,0,265.6,4.3,50000,531.2,ALTO
IBAGUE (CT),2025,640,0,0,0,256.0,4.1,50000,512.0,ALTO
ICONONZO,2020,36,0,0,0,14.4,0.2,50000,28.8,ALTO
ICONONZO,2021,45,0,0,0,18.0,0.3,50000,36.0,ALTO
ICONONZO,2022,26,0,0,0,10.4,0.2,50000,20.8,ALTO
ICONONZO,2023,18,0,0,0,7.2,0.1,50000,14.4,MEDIO
ICONONZO,2024,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
ICONONZO,2025,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
ILES,2020,1,0,0,0,0.4,0.0,50000,0.8,BAJO
ILES,2021,10,0,0,0,4.0,0.1,50000,8.0,MEDIO
ILES,2022,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
ILES,2023,5,0,0,0,2.0,0.0,50000,4.0,BAJO
ILES,2024,5,0,0,0,2.0,0.0,50000,4.0,BAJO
ILES,2025,8,0,0,0,3.2,0.0,50000,6.4,BAJO
IMUES,2020,5,0,0,0,2.0,0.0,50000,4.0,BAJO
IMUES,2021,5,0,0,0,2.0,0.0,50000,4.0,BAJO
IMUES,2022,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
IMUES,2023,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
IMUES,2024,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
IMUES,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
INIRIDA,2020,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
INIRIDA,2021,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
INIRIDA,2022,19,0,0,0,7.6000000000000005,0.1,50000,15.2,MEDIO
INIRIDA,2023,38,0,0,0,15.200000000000001,0.2,50000,30.4,ALTO
INIRIDA,2024,34,0,0,0,13.600000000000001,0.2,50000,27.2,ALTO
INIRIDA (CT),2020,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
INIRIDA (CT),2021,57,0,0,0,22.8,0.4,50000,45.6,ALTO
INIRIDA (CT),2022,25,0,0,0,10.0,0.2,50000,20.0,ALTO
INIRIDA (CT),2023,80,0,0,0,32.0,0.5,50000,64.0,ALTO
INIRIDA (CT),2024,42,0,0,0,16.8,0.3,50000,33.6,ALTO
INIRIDA (CT),2025,72,0,0,0,28.8,0.5,50000,57.6,ALTO
INZA,2020,15,0,0,0,6.0,0.1,50000,12.0,MEDIO
INZA,2021,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
INZA,2022,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
INZA,2023,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
INZA,2024,20,0,0,0,8.0,0.1,50000,16.0,MEDIO
INZA,2025,17,0,0,0,6.800000000000001,0.1,50000,13.6,MEDIO
IPIALES,2020,145,0,0,0,58.0,0.9,50000,116.0,ALTO
IPIALES,2021,143,0,0,0,57.2,0.9,50000,114.4,ALTO
IPIALES,2022,185,0,0,0,74.0,1.2,50000,148.0,ALTO
IPIALES,2023,167,0,0,0,66.8,1.1,50000,133.6,ALTO
IPIALES,2024,227,0,0,0,90.80000000000001,1.5,50000,181.6,ALTO
IPIALES,2025,235,0,0,0,94.0,1.5,50000,188.0,ALTO
IPIALES,9999,0,1,1,0,0.30000000000000004,0.0,50000,0.6,BAJO
IQUIRA,2020,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
IQUIRA,2021,1,0,0,0,0.4,0.0,50000,0.8,BAJO
IQUIRA,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
IQUIRA,2023,8,0,0,0,3.2,0.0,50000,6.4,BAJO
IQUIRA,2024,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
IQUIRA,2025,12,0,0,0,4.800000000000001,0.1,50000,9.6,MEDIO
ISNOS,2020,37,0,0,0,14.8,0.2,50000,29.6,ALTO
ISNOS,2021,28,0,0,0,11.200000000000001,0.2,50000,22.4,ALTO
ISNOS,2022,36,0,0,0,14.4,0.2,50000,28.8,ALTO
ISNOS,2023,23,0,0,0,9.200000000000001,0.1,50000,18.4,MEDIO
ISNOS,2024,37,0,0,0,14.8,0.2,50000,29.6,ALTO
ISNOS,2025,71,0,0,0,28.400000000000002,0.5,50000,56.8,ALTO
ISTMINA,2020,21,0,0,0,8.4,0.1,50000,16.8,MEDIO
ISTMINA,2021,9,0,0,0,3.6,0.1,50000,7.2,MEDIO
ISTMINA,2022,5,0,0,0,2.0,0.0,50000,4.0,BAJO
ISTMINA,2023,40,0,0,0,16.0,0.3,50000,32.0,ALTO
ISTMINA,2024,45,0,0,0,18.0,0.3,50000,36.0,ALTO
ISTMINA,2025,45,0,0,0,18.0,0.3,50000,36.0,ALTO
ITAGUI,2020,230,0,0,0,92.0,1.5,50000,184.0,ALTO
ITAGUI,2021,404,0,0,0,161.60000000000002,2.6,50000,323.2,ALTO
ITAGUI,2022,308,0,0,0,123.2,2.0,50000,246.4,ALTO
ITAGUI,2023,566,0,0,0,226.4,3.6,50000,452.8,ALTO
ITAGUI,2024,497,0,0,0,198.8,3.2,50000,397.6,ALTO
ITAGUI,2025,295,0,0,0,118.0,1.9,50000,236.0,ALTO
ITUANGO,2020,4,0,0,0,1.6,0.0,50000,3.2,BAJO
ITUANGO,2021,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
ITUANGO,2022,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
ITUANGO,2023,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
ITUANGO,2024,11,0,0,0,4.4,0.1,50000,8.8,MEDIO
ITUANGO,2025,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
ITUANGO,9999,0,1,1,0,0.30000000000000004,0.0,50000,0.6,BAJO
IZA,2020,4,0,0,0,1.6,0.0,50000,3.2,BAJO
IZA,2022,1,0,0,0,0.4,0.0,50000,0.8,BAJO
IZA,2023,6,0,0,0,2.4000000000000004,0.0,50000,4.8,BAJO
IZA,2024,1,0,0,0,0.4,0.0,50000,0.8,BAJO
IZA,2025,4,0,0,0,1.6,0.0,50000,3.2,BAJO
JAMBALO,2020,4,0,0,0,1.6,0.0,50000,3.2,BAJO
JAMBALO,2021,7,0,0,0,2.8000000000000003,0.0,50000,5.6,BAJO
JAMBALO,2022,4,0,0,0,1.6,0.0,50000,3.2,BAJO
JAMBALO,2023,2,0,0,0,0.8,0.0,50000,1.6,BAJO
JAMBALO,2024,4,0,0,0,1.6,0.0,50000,3.2,BAJO
JAMBALO,2025,3,0,0,0,1.2000000000000002,0.0,50000,2.4,BAJO
JAMBALO,9999,0,1,1,0,0.30000000000000004,0.0,50000,0.6,BAJO
JAMUNDI,2020,55,0,0,0,22.0,0.3,167441,13.14,ALTO
JAMUNDI,2021,142,0,0,0,56.800000000000004,0.9,167441,33.92,ALTO
JAMUNDI,2022,118,0,0,0,47.2,0.8,167441,28.19,ALTO
JAMUNDI,2023,168,0,0,0,67.2,1.1,167441,40.13,ALTO
JAMUNDI,2024,171,0,0,0,68.4,1.1,167441,40.85,ALTO
