c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,tipo_municipio_isla_rea_no,categoria_municipio,comisarias_ley_2126_100_000,existencia_de_comisarias,nombre_comisaria,direcci_n_comisara,telefono_de_contacto,horario_de_atenci_n,longitud_de_ubicaci_n_de,latitud_de_ubicaci_n_de_la,coordenadas_de_ubicaci_n,fuente
68,SANTANDER,68867,VETAS,Municipio,6,1,1,Comisaría de Familia Vetas,Carrera 4 # 4-05,3142073518,L-J: 8:00 a 12:00 - 14:00 a 18:00 V: 7:00 a 12:00 - 13:00 a 16:00,"7.311626,",-72.871393,"7°18'41.9""N 72°52'17.0""W",Directorio Comisarias Ley 2126
68,SANTANDER,68872,VILLANUEVA,Municipio,6,1,1,Comisaría de Familia Villanueva,Carrera 15 # 13-27,3187436032 - 3175136794,L-V: 7:30 a 12:30 - 14:00 a 18:00,"6.672004,",-73.176064,"6°40'19.2""N 73°10'33.8""W",Directorio Comisarias Ley 2126
68,SANTANDER,68895,ZAPATOCA,Municipio,6,1,1,Comisaría de Familia Zapatoca - Alcaldía Municipal,Carrera # 20-36,3165219879,L-V: 7:30 a 12:00 - 14:00 a 18:00,"6.816468,",-73.268349,"6°48'59.3""N 73°16'06.1""W",Directorio Comisarias Ley 2126
70,SUCRE,70110,BUENAVISTA,Municipio,6,1,1,Comisaría de Familia Buenavista,Calle 9 # 09-08,3148803499,7:30 a 12:00 - 14:00 a 17:30,"9.319706,",-74.973371,"9°19'10.9""N 74°58'24.1""W",Directorio Comisarias Ley 2126
70,SUCRE,70124,CAIMITO,Municipio,6,1,1,Comisaría de Familia Caimito,Calle 15A # 10-01,NO TIENE,8:00 a 12:00 - 14:00 a 18:00,"8.792532,",-75.117030,"8°47'33.1""N 75°07'01.3""W",Directorio Comisarias Ley 2126
70,SUCRE,70204,COLOSO,Municipio,6,1,1,Comisaría de Familia Coloso,Calle 13 A # 4A-80,3205714661,8:00 a 17:00,"9.495595,",-75.352128,"9°29'44.1""N 75°21'07.7""W",Directorio Comisarias Ley 2126
70,SUCRE,70215,COROZAL,Municipio,6,1,1,Comisaría de Familia Corozal,Carrera 28 # 31 A-08,NO TIENE,L-V: 7:30 a 12:00 - 14:00 a 18:00,"9.317142,",-75.291179,"9°19'01.7""N 75°17'28.2""W",Directorio Comisarias Ley 2126
70,SUCRE,70230,CHALAN,Municipio,6,1,1,Comisaría de Familia Chalán,Calle 6 # 5-33,3138054339,8:00 a 17:00,"9.546224,",-75.312517,"9°32'46.4""N 75°18'45.1""W",Directorio Comisarias Ley 2126
70,SUCRE,70233,EL ROBLE,Municipio,6,1,1,Comisaría de Familia El Roble,Calle 6 # 6-10,3104146118,8:00 a 17:00,"9.102713,",-75.195356,"9°06'09.8""N 75°11'43.3""W",Directorio Comisarias Ley 2126
70,SUCRE,70235,GALERAS,Municipio,6,1,1,Comisaría de Familia Galeras,Calle 11 # 12-24,3126386780,7:30 a 12:00 - 14:00 a 17:00,"9.160526,",-75.047625,"9°09'37.9""N 75°02'51.5""W",Directorio Comisarias Ley 2126
70,SUCRE,70265,GUARANDA,Municipio,6,1,1,Comisaría de Familia Guaranda,Carrera 5 #  4-67,3205905208,7:30 a 12:00 - 14:00 a 18:00,"8.467341,",-74.536773,"8°28'02.4""N 74°32'12.4""W",Directorio Comisarias Ley 2126
70,SUCRE,70400,LA UNION,Municipio,6,1,1,Comisaría de Familia La Unión,Calle 14 # 8a-45,3006686440,8:00 a 12:00 - 14:00 a 18:00,"8.854521,",-75.273133,"8°51'16.3""N 75°16'23.3""W",Directorio Comisarias Ley 2126
70,SUCRE,70418,LOS PALMITOS,Municipio,6,1,1,Comisaría de Familia Los Palmitos,Carrera 12 # 6-6,NO TIENE,8:00 a 13:00 - 14:00 a 17:00,"9.379027,",-75.268502,"9°22'44.5""N 75°16'06.6""W",Directorio Comisarias Ley 2126
70,SUCRE,70429,MAJAGUAL,Municipio,6,1,1,Comisaría de Familia Majagual,Carrera 15 # 5-26,3008803381,8:00 a 12:00 - 14:00 a 18:00,"8.541044,",-74.631762,"8°32'27.8""N 74°37'54.3""W",Directorio Comisarias Ley 2126
70,SUCRE,70473,MORROA,Municipio,6,1,1,Comisaría de Familia Morroa,Calle 9 # 5-23,3233715876,8:00 a 17:00,"9.334268,",-75.306170,"9°20'03.4""N 75°18'22.2""W",Directorio Comisarias Ley 2126
70,SUCRE,70508,OVEJAS,Municipio,6,1,1,Comisaría de Familia Ovejas,Carrera 16 # 21-54,2869086,8:00 a 12:00 - 14:00 a 17:00,"9.525144,",-75.229602,"9°31'30.5""N 75°13'46.6""W",Directorio Comisarias Ley 2126
70,SUCRE,70523,SAN ANTONIO DE PALMITO,Municipio,6,1,1,Comisaría de Familia San Antonio de Palmito,Carrera 7 # 06-08,NO TIENE,8:00 a 12:00 - 14:00 a 18:00,"9.332340,",-75.542371,"9°19'56.4""N 75°32'32.5""W",Directorio Comisarias Ley 2126
70,SUCRE,70670,SAMPUES,Municipio,6,1,1,Comisaría de Familia Sampués,Carrera 23 # 22-05,6052831000,L-V 8:00 a 12:00 - 13:00 a 17:00,"9.182019,",-75.377585,"9°10'55.3""N 75°22'39.3""W",Directorio Comisarias Ley 2126
70,SUCRE,70678,SAN BENITO ABAD,Municipio,6,1,1,Comisaría de Familia San Benito Abad  - Alcaldía Municipal,Carrera 15 # 10-50,NO TIENE,8:00 a 12:00 - 14:00 a 18:00,"8.929909,",-75.027726,"8°55'47.7""N 75°01'39.8""W",Directorio Comisarias Ley 2126
70,SUCRE,70702,SAN JUAN DE BETULIA,Municipio,6,1,1,Comisaría de Familia San Juan de Betulia  - Alcaldía Municipal,Carrera 7 # 7-29,NO TIENE,8:00 a 17:00,"9.274346,",-75.242692,"9°16'27.7""N 75°14'33.7""W",Directorio Comisarias Ley 2126
70,SUCRE,70708,SAN MARCOS,Municipio,6,1,0,Comisaría de Familia San Marcos  - Alcaldía Municipal,Carrera 19 # 21-103,NO TIENE,8:00 a 17:00,"8.663579,",-75.136718,"8°39'48.9""N 75°08'12.2""W",Directorio Comisarias Ley 2126
70,SUCRE,70713,SAN ONOFRE,Municipio,6,1,1,Comisaría de Familia San Onofre - Casa de Justicia,Calle 19 # 22-49,3008517612,L-V 8:00 a 12:00 - 14:00 a 18:00,"9.740846,",-75.519872,"9°44'04.0""N 75°31'30.6""W",Directorio Comisarias Ley 2126
70,SUCRE,70717,SAN PEDRO,Municipio,6,1,1,Comisaría de Familia San Pedro,Carrera 9 N13-12,3225721516,8:00 a 12:00 - 14:00 a 18:00,"9.395106,",-75.064127,"9°23'42.4""N 75°03'50.9""W",Directorio Comisarias Ley 2126
70,SUCRE,70742,SAN LUIS DE SINCE,Municipio,6,1,1,Comisaría de Familia San Luis de Sincé,Carrera 2 # 1-19,3216713000,8:00 a 17:00,"9.243882,",-75.146669,"9°14'38.0""N 75°08'48.0""W",Directorio Comisarias Ley 2126
70,SUCRE,70771,SUCRE,Municipio,6,1,1,Comisaría de Familia Sucre - Palacio Municipal,Carrera 3 # 10-10,NO TIENE,8:00 a 17:00,"8.812264,",-74.722121,"8°48'44.2""N 74°43'19.6""W",Directorio Comisarias Ley 2126
70,SUCRE,70820,SANTIAGO DE TOLU,Municipio,6,1,1,Comisaría de Familia Santiago de Tolú,Carrera 4 # 16-42,3004981661,8:00 a 12:00 - 14:00 a 18:00 con disponibilidad,"9.524134,",-75.584956,"9°31'26.9""N 75°35'05.8""W",Directorio Comisarias Ley 2126
70,SUCRE,70823,SAN JOSE DE TOLUVIEJO,Municipio,6,1,0,Comisaría de Familia San José de Toluviejo,Carrera 3 # 4-09,3006606165,8:00 a 17:00,"9.451953,",-75.440290,"9°27'07.0""N 75°26'25.0""W",Directorio Comisarias Ley 2126
73,TOLIMA,73024,ALPUJARRA,Municipio,6,1,1,Comisaría de Familia Alpujarra - Centro Comunitario,Carrera 8 # 7,3173528368,M-V 7:30- 17:30PM  S: 7:30 - 13:00,"3.392911,",-74.933539,"3°23'34.5""N 74°56'00.7""W",Directorio Comisarias Ley 2126
73,TOLIMA,73026,ALVARADO,Municipio,6,1,1,Comisaría de Familia Alvarado,Carrera 3 # 4Esquina,3208568686,M-S 8:00 a 17:00,"4.566447,",-74.953253,"4°33'59.2""N 74°57'11.7""W",Directorio Comisarias Ley 2126
73,TOLIMA,73030,AMBALEMA,Municipio,6,1,1,Comisaría de Familia Ambalema,Carrera 6 # 10a - 97,3103340902,8:00 a 12:00 - 13:00 a 17:00 con disponibilidad 24/7,"4.781074,",-74.764280,"4°46'51.9""N 74°45'51.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73043,ANZOATEGUI,Municipio,6,1,1,Comisaría de Familia Anzoátegui,Carrera 3 # 13-79,NO TIENE,8:00 a 17:00,"4.632818,",-75.093481,"4°37'58.1""N 75°05'36.5""W",Directorio Comisarias Ley 2126
73,TOLIMA,73055,ARMERO,Municipio,6,1,1,Comisaría de Familia Armero,Calle 5 # 6-32,NO TIENE,8:00 a 17:00,"5.027153,",-74.888980,"5°01'37.8""N 74°53'20.3""W",Directorio Comisarias Ley 2126
73,TOLIMA,73067,ATACO,Municipio,6,1,1,Comisaría de Familia Ataco,Calle 8 # 8-43,3175024214,M-V 7:30-12:30 -14:00 -18:00  S: 7:30-13: 00,"3.590773,",-75.383344,"3°35'26.8""N 75°23'00.0""W",Directorio Comisarias Ley 2126
73,TOLIMA,73124,CAJAMARCA,Municipio,6,1,1,Comisaría de Familia Cajamarca,Calle 6 # 7-52,3102402680,L-V 7:30 -12:30  -14:00 -17:00,"4.442312,",-75.426443,"4°26'32.3""N 75°25'35.2""W",Directorio Comisarias Ley 2126
73,TOLIMA,73148,CARMEN DE APICALA,Municipio,6,1,1,Comisaría de Familia Carmen de Apicalá,Carrera 5 # 5,NO TIENE,8:00 a 17:00,"4.147807,",-74.723107,"4°08'52.1""N 74°43'23.2""W",Directorio Comisarias Ley 2126
73,TOLIMA,73152,CASABIANCA,Municipio,6,1,1,Comisaría de Familia Casablanca Edificio municipal,Carrera 3 # 3-23,3166926159,M-J 8:00 - 18:00 V:7:30 - 18:00  S:7:00 -15:00,"5.079576,",-75.120583,"5°04'46.5""N 75°07'14.1""W",Directorio Comisarias Ley 2126
73,TOLIMA,73168,CHAPARRAL,Municipio,6,1,1,Comisaría de Familia Chaparral,Carrera 9 # 20-9,NO TIENE,8:00 a 17:00,"3.725147,",-75.485080,"3°43'30.5""N 75°29'06.3""W",Directorio Comisarias Ley 2126
73,TOLIMA,73200,COELLO,Municipio,6,1,1,Comisaría de Familia Coello,Carrera 3 # 2-39,3187860164,M-V 07:30 a 12:30 - 13:30 a 18:00 y S: 08:00 -14:00,"4.287892,",-74.898548,"4°17'16.4""N 74°53'54.8""W",Directorio Comisarias Ley 2126
73,TOLIMA,73217,COYAIMA,Municipio,6,1,1,Comisaría de Familia Coyaima,Carrera 3 # 3,3011286984,8:00 a 12:00 - 14:00 a 18:00,"3.799048,",-75.195201,"3°47'56.6""N 75°11'42.7""W",Directorio Comisarias Ley 2126
73,TOLIMA,73226,CUNDAY,Municipio,6,1,1,Comisaría de Familia Cunday,Carrera 5 # 5Esquina,3145655337,7:30 a 12:00 y 12:00 a 18:00,"4.060491,",-74.692218,"4°03'37.8""N 74°41'32.0""W",Directorio Comisarias Ley 2126
73,TOLIMA,73236,DOLORES,Municipio,6,1,1,Comisaría de Familia Dolores,Calle 3 # 7-14,3155845777,M-V 7:30 A 12:30 - 14:00 - 18:30PM - S: 7:30 a 13:30,"3.671067,",-74.749533,"3°40'15.8""N 74°44'58.3""W",Directorio Comisarias Ley 2126
73,TOLIMA,73270,FALAN,Municipio,6,1,0,Comisaría de Familia Falan,Calle 6 # 3 - 98,NO TIENE,L-J 7:30 a 12:30 - 14:00 a 18:00 V: 7:30 a 12:30 - 14:00 a 17:00,"5.123876,",-74.951185,"5°07'26.0""N 74°57'04.3""W",Directorio Comisarias Ley 2126
73,TOLIMA,73283,FRESNO,Municipio,6,1,1,Comisaría de Familia Fresno,Carrera 6 # 5-05Esquina,3132311363,M-V 8:00 a 12:30 - 14:00 a 17:30  - S: 8:00 a 14:00,"5.151663,",-75.036207,"5°09'06.0""N 75°02'10.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73319,GUAMO,Municipio,6,1,1,Comisaría de Familia Guamo,Calle 10 # 2-10,NO TIENE,8:00 a 17:00,"4.031650,",-74.970518,"4°01'53.9""N 74°58'13.9""W",Directorio Comisarias Ley 2126
73,TOLIMA,73347,HERVEO,Municipio,6,1,1,Comisaría de Familia Herveo,Calle 4 # 5-31,3502954093,M-V 8:00 a 12:00 - 14:00 a 17:30  - S: 8:00 a 14:00,"5.079758,",-75.176164,"5°04'47.1""N 75°10'34.2""W",Directorio Comisarias Ley 2126
73,TOLIMA,73349,HONDA,Municipio,6,1,1,Comisaría de Familia Honda,Carrera 12 # 33 -123,NO TIENE,7:30 a 12:00 y 14:00 a 18:00,"5.204007,",-74.737191,"5°12'14.4""N 74°44'13.9""W",Directorio Comisarias Ley 2126
73,TOLIMA,73352,ICONONZO,Municipio,6,1,1,Comisaría de Familia Icononzo,Carrera 6 # 5-67,3212297383,L-J 7:30 a 12:30 - 14:00 a 18:00 V: 7:30 a 12:00 - 14:00 a 17:00,"4.178260,",-74.533851,"4°10'41.7""N 74°32'01.9""W",Directorio Comisarias Ley 2126
73,TOLIMA,73408,LERIDA,Municipio,6,1,1,Comisaría de Familia Lérida,Calle 8 # 3-19,3177922024,M-V 8:00 a 12:00 - 14:00 a 18:00  - S: 9:00 a 13:00,"4.862737,",-74.907553,"4°51'45.9""N 74°54'27.2""W",Directorio Comisarias Ley 2126
73,TOLIMA,73411,LIBANO,Municipio,6,1,1,Comisaría de Familia Libano,Calle 5 # 10-38,3212020149,8:00 a 17:00,"4.923554,",-75.064632,"4°55'24.8""N 75°03'52.7""W",Directorio Comisarias Ley 2126
73,TOLIMA,73443,SAN SEBASTIAN DE MARIQUITA,Municipio,6,1,1,Comisaría de Familia San Sebastián de Mariquita,Calle 4 # 3Esquina,3209944576,L-V 7:00 a 12:00  - 14:00 a 17:00,"5.199699,",-74.897900,"5°11'58.9""N 74°53'52.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73461,MURILLO,Municipio,6,1,1,Comisaría de Familia Murillo,Carrera 8 # 11-23,3102940903,L-V 8:00 a 12:00 - 14:00 a 18:00,"4.873342,",-75.172222,"4°52'24.0""N 75°10'20.0""W",Directorio Comisarias Ley 2126
73,TOLIMA,73483,NATAGAIMA,Municipio,6,1,1,Comisaría de Familia Natagaima,Carrera 3 # 5-20,(608) 2269119,L-V 8:00 a 12:00 - 14:00 a 17:00,"3.622418,",-75.095848,"3°37'20.7""N 75°05'45.1""W",Directorio Comisarias Ley 2126
73,TOLIMA,73504,ORTEGA,Municipio,6,1,1,Comisaría de Familia Ortega,Calle 6 # 5-30,NO TIENE,M-V 7:00 a 12:30 - 14:00 a 18:00  - S: 7:00 a 13:00,"3.934853,",-75.219604,"3°56'05.5""N 75°13'10.6""W",Directorio Comisarias Ley 2126
73,TOLIMA,73520,PALOCABILDO,Municipio,6,1,1,Comisaría de Familia Palocabildo,Calle 5 # 8- 21,3505227955,L-V 8:00 a 12:00 - 14:00 a 18:00,"5.121271,",-75.022221,"5°07'16.6""N 75°01'20.0""W",Directorio Comisarias Ley 2126
73,TOLIMA,73547,PIEDRAS,Municipio,6,1,1,Comisaría de Familia Piedras - Palacio Municipal,Carrera 2 # 4Esquina,3212328711,7:00 a 13:00 y 14:00 a 17:00,"4.539039,",-74.879797,"4°32'20.5""N 74°52'47.3""W",Directorio Comisarias Ley 2126
73,TOLIMA,73555,PLANADAS,Municipio,6,1,1,Comisaría de Familia Planadas - Palacio Municipal,Calle 6 # 5-13,3173718717,7:30 a 12:00 y 14:00 a 18:00,"3.194208,",-75.645767,"3°11'39.2""N 75°38'44.8""W",Directorio Comisarias Ley 2126
73,TOLIMA,73563,PRADO,Municipio,6,1,1,Comisaría de Familia Prado,Carrera 6 # 9-37,3115419138,7:00 a 12:30 - 13:00 a 18:00,"3.750829,",-74.930175,"3°45'03.0""N 74°55'48.6""W",Directorio Comisarias Ley 2126
73,TOLIMA,73585,PURIFICACION,Municipio,6,1,1,Comisaría de Familia Purificación,Calle 9A # 4-47,3108068083,L-V 8:00 a 11:00 - 14:00 a 17:00 Disponibilidad 24/7,"3.857102,",-74.929565,"3°51'25.6""N 74°55'46.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73616,RIOBLANCO,Municipio,6,1,1,Comisaría de Familia Rioblanco,Carrera 5 # 4-25,3172203071,L-V 8:00 a 12:00 - 14:00 a 18:00,"3.531096,",-75.645654,"3°31'52.0""N 75°38'44.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73622,RONCESVALLES,Municipio,6,1,1,Comisaría de Familia Roncesvalles,Calle 5 # 1-10,3104577195,M-V 7:30 a 18:30 S: 8:00 a 14:00,"4.010207,",-75.604051,"4°00'36.8""N 75°36'14.6""W",Directorio Comisarias Ley 2126
73,TOLIMA,73624,ROVIRA,Municipio,6,1,1,Comisaría de Familia Rovira,Calle 8 # 10 - 87,3108046554,L-V 7:00 a 12:30 - 14:00 a 18:00 S:8:00 a 14:00,"4.242898,",-75.241539,"4°14'34.4""N 75°14'29.6""W",Directorio Comisarias Ley 2126
73,TOLIMA,73671,SALDANA,Municipio,6,1,1,Comisaría de Familia Saldaña,Calle 16 # 16-18,313 8007034,L-V 7:30 a 12:30 - 14:00 a 18:00,"3.931592,",-75.016494,"3°55'53.7""N 75°00'59.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73675,SAN ANTONIO,Municipio,6,1,1,Comisaría de Familia San Antonio,Calle 6 # 4-08,6082253435,L-V 7:30 a 12:30 - 14:00 a 18:00  S: 8:00 a 13:00,"3.914133,",-75.477599,"3°54'50.9""N 75°28'39.4""W",Directorio Comisarias Ley 2126
73,TOLIMA,73678,SAN LUIS,Municipio,6,1,1,Comisaría de Familia San Luis,Carrera 5 # 7-06,6082252010,L-V 7:30 a 12:30 - 14:00 a 18:00,"4.133765,",-75.093598,"4°08'01.6""N 75°05'37.0""W",Directorio Comisarias Ley 2126
73,TOLIMA,73686,SANTA ISABEL,Municipio,6,1,1,Comisaría de Familia Santa Isabel,Carrera 2 # 5-46,3157365430,M-V 7:30 a 18:00 S: 7:00 a 15:30,"4.713913,",-75.097349,"4°42'50.1""N 75°05'50.5""W",Directorio Comisarias Ley 2126
73,TOLIMA,73770,SUAREZ,Municipio,6,1,1,Comisaría de Familia Suarez,Calle 2 # 2-14,3112239391,7:00 a 12:30 - 14:00 a 18:00,"4.048514,",-74.833346,"4°02'54.7""N 74°50'00.1""W",Directorio Comisarias Ley 2126
73,TOLIMA,73854,VALLE DE SAN JUAN,Municipio,6,1,1,Comisaría de Familia Valle de San Juan,Calle 6 # 4A,NO TIENE,L-V 8:00 a 12:00 - 14:00 a 18:00 S: 8:00a 12:00,"4.199524,",-75.118015,"4°11'58.3""N 75°07'04.9""W",Directorio Comisarias Ley 2126
73,TOLIMA,73861,VENADILLO,Municipio,6,1,1,Comisaría de Familia Venadillo,Carrera 5 # 3-13,NO TIENE,8:00 a 17:00,"4.720940,",-74.926993,"4°43'15.4""N 74°55'37.2""W",Directorio Comisarias Ley 2126
73,TOLIMA,73870,VILLAHERMOSA,Municipio,6,1,1,Comisaría de Familia Villahermosa,Calle 8 # 4-42,3107653532,L-V 8:00 a 12:00 - 14:00 a 18:00  S: 8:00 a 14:00,"5.031200,",-75.116546,"5°01'52.3""N 75°06'59.6""W",Directorio Comisarias Ley 2126
73,TOLIMA,73873,VILLARRICA,Municipio,6,1,1,Comisaría de Familia Villarrica,Carrera 3 #  4Esquina,3112024276,M-V 7:30 a 12:30 -14:00 a 18:30 S: 8:00 a 14:00,"3.935412,",-74.601343,"3°56'07.5""N 74°36'04.8""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76020,ALCALA,Municipio,6,1,1,Comisaría de Familia Alcalá,Carrera 8 # 5-35,3112757103,8:00 a 12:00 - 14:00 a 18:00,"4.674880,",-75.781872,"4°40'29.6""N 75°46'54.7""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76036,ANDALUCIA,Municipio,6,1,1,Comisaría de Familia Andalucía,Calle 13 # 7-06,NO TIENE,8:00 a 12:00 - 14:00 a 18:00,"4.168814,",-76.166897,"4°10'07.7""N 76°10'00.8""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,Municipio,6,1,1,Comisaría de Familia Ansermanuevo,Carrera 4 # 7-09,NO TIENE,8:00 a 12:00 - 14:00 a 18:00,"4.796224,",-75.994012,"4°47'46.4""N 75°59'38.4""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76054,ARGELIA,Municipio,6,1,1,Comisaría de Familia Argelia,Carrera 3 # 6-44,3238074955,M-V 7:30 a 18:30,"4.726546,",-76.121303,"4°43'35.6""N 76°07'16.7""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76100,BOLIVAR,Municipio,6,1,1,Comisaría de Familia Bolívar,Carrera 4 # 4-44,2224166,L 8:00 a 12:00 - 14:00 a 18:00 M-V 7:30 a 12:00 - 14:00 a 18:00,"4.337110,",-76.184317,"4°20'13.6""N 76°11'03.5""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76122,CAICEDONIA,Municipio,6,1,1,Comisaría de Familia Caicedonia,Carrera 16 # 7-52,3196354251,7:30 a 12:00 - 13:30 a 17:00  S: 8:00 a 12:00,"4.331265,",-75.829326,"4°19'52.6""N 75°49'45.6""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,Municipio,6,1,1,Comisaría de Familia Calima el Darien,Calle 10 # 6-25,3147196640,L-S 8:00 a 12:00 - 14:00 a 18:00,"3.931357,",-76.484182,"3°55'52.9""N 76°29'03.1""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76233,DAGUA,Municipio,6,1,1,Comisaría de Familia Dagua,Carrera 11 # 10-02,NO TIENE,8:00 a 17:00,"3.657463,",-76.693671,"3°39'26.9""N 76°41'37.2""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76243,EL AGUILA,Municipio,6,1,1,Comisaría de Familia El Águila,Carrera 3 # 9-02,3128512763-3135093170,M-V 8:00 a 12:00 - 13:30 a 18:00 S: 8:00 a 14:00,"4.908630,",-76.041929,"4°54'31.1""N 76°02'30.9""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76246,EL CAIRO,Municipio,6,1,1,Comisaría de Familia El Cairo,Carrera 5 #  9 Esquina,3205782006,M-V 7:30 a 12:30 -14:00 a 18:00 S: 7:30 a 12:30,"4.762640,",-76.220845,"4°45'45.5""N 76°13'15.0""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76250,EL DOVIO,Municipio,6,1,1,Comisaría de Familia El Dovio,Calle 7 # 6-02,NO TIENE,8:00 a 17:00,"4.511392,",-76.238576,"4°30'41.0""N 76°14'18.9""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76275,FLORIDA,Municipio,6,1,1,Comisaría de Familia Florida,Carrera 20 # 9-20,NO TIENE,8:00 a 17:00,"3.325947,",-76.236135,"3°19'33.4""N 76°14'10.1""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76306,GINEBRA,Municipio,6,1,1,Comisaría de Familia Ginebra,Carrera 3 # 4 esquina,NO TIENE,8:00 a 17:00,"3.724164,",-76.269075,"3°43'27.0""N 76°16'08.7""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76318,GUACARI,Municipio,6,1,1,Comisaría de Familia Guacarí,Calle 4 # 8-16,NO TIENE,8:00 a 17:00,"3.763516,",-76.334208,"3°45'48.7""N 76°20'03.2""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76377,LA CUMBRE,Municipio,6,1,1,Comisaría de Familia La Cumbre,Calle 1 # 2-32,3156388035,L-V 8:00 a 12:00 - 13:00 a 17:00  - S: 8:00 a 12:00,"3.648326,",-76.567485,"3°38'54.0""N 76°34'03.0""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76400,LA UNION,Municipio,6,1,1,Comisaría de Familia La Unión,Carrera 15 # 22-28,3183594712,8:00 a 12:00 - 14:00 a 18:00,"4.532557,",-76.102621,"4°31'57.2""N 76°06'09.4""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76403,LA VICTORIA,Municipio,6,1,1,Comisaría de Familia La Victoria,Carrera 7A # 8-45,3153548244,7:30 a 12:15 - 14:00 a 18:15,"4.523512,",-76.036196,"4°31'24.6""N 76°02'10.3""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76497,OBANDO,Municipio,6,1,1,Comisaría de Familia Obando,Calle 3 # 1 Esquina,2053123,L-V 8:00 a 12:00 - 14:00 a 18:00,"4.575124,",-75.972117,"4°34'30.5""N 75°58'19.6""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76563,PRADERA,Municipio,6,1,1,Comisaría de Familia Pradera,Carrera 8 # 7-65,3104248884,8:00 a 12:00 - 14:00 a 18:00,"3.420370,",-76.242187,"3°25'13.3""N 76°14'31.9""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76606,RESTREPO,Municipio,6,1,1,Comisaría de Familia Restrepo,Calle 10 No 13-90,NO TIENE,8:00 a 17:00,"3.821136,",-76.523415,"3°49'16.1""N 76°31'24.3""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76616,RIOFRIO,Municipio,6,1,1,Comisaría de Familia Riofrío,Carrera 9 # 3-31,3235875729,L-J 7:30 a 17:30  - V: 730 a 16:30,"4.155496,",-76.287320,"4°09'19.8""N 76°17'14.4""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76622,ROLDANILLO,Municipio,6,1,0,Comisaría de Familia Roldanillo,Carrera 7 # 7-17,+57 602 249 0000,L-V 7:30 a 18:00,"4.411128,",-76.154493,"4°24'40.1""N 76°09'16.2""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76670,SAN PEDRO,Municipio,6,1,1,Comisaría de Familia San Pedro,Calle 5 # 3-85,2238356,7:30 a 12:00 - 1:30 a 18:00,"3.995917,",-76.227561,"3°59'45.3""N 76°13'39.2""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76736,SEVILLA,Municipio,6,1,1,Comisaría de Familia Sevilla,Calle 51 # 50-10Esquina,3104046103,L-V 8:00 a 12:00 - 14:00 a 18:00  S: 8:00 a 12:00,"4.264879,",-75.934049,"4°15'53.6""N 75°56'02.6""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76823,TORO,Municipio,6,1,1,Comisaría de Familia Toro,Calle 1 #3-09,6022210552,24/7,"4.609289,",-76.078633,"4°36'33.4""N 76°04'43.1""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76828,TRUJILLO,Municipio,6,1,1,Comisaría de Familia Trujillo,Calle 20 # 19-01,NO TIENE,8:00 a 17:00,"4.212490,",-76.318213,"4°12'45.0""N 76°19'05.6""W",Directorio Comisarias Ley 2126
76,VALLE DEL CAUCA,76845,ULLOA,Municipio,6,1,1,Comisaría de Familia Ulloa,Calle 5 # 2-07,3217575067,7:30 a 12:30 -  14:00 a 18:00,"4.703437,",-75.737427,"4°42'12.4""N 75°44'14.7""W",Directorio Comisarias Ley 2126
